date,rj_arrival,rj_price,kr_arrival,kr_price
10/3/2015,30,4125,406.75,4655
10/4/2015,49.66666667,4033.333333,406.75,4655
10/5/2015,64,4050,471,4237
10/6/2015,60,4190,493.3333333,4575.666667
10/7/2015,150,4100,13,4319
10/8/2015,170,4225,510,4380
10/9/2015,142.5,4200,2,4160
10/10/2015,125,4250,249,4274
10/11/2015,118.5833333,4169.166667,249,4274
10/12/2015,182.5,4400,638,4876
10/13/2015,131,4450,290.75,4433.75
10/14/2015,122.5,4500,383.3333333,4472
10/15/2015,210,4300,1003,4280
10/16/2015,245,4350,21,4281
10/17/2015,345,4300,554,4479
10/18/2015,206,4383.333333,554,4479
10/19/2015,470,4275,1503,4280
10/20/2015,505,4340,4,4090
10/21/2015,500,4350,34,4279
10/22/2015,413,4323,97,5080
10/23/2015,640,4340,409.5,4432.25
10/24/2015,415,4375,409.5,4432.25
10/25/2015,506,4336,409.5,4432.25
10/26/2015,605,4350,223,4350
10/27/2015,645,4300,118,4569.666667
10/28/2015,500,4250,19,4250
10/29/2015,510,4100,116,4970
10/30/2015,515,4275,119.3333333,4523.333333
10/31/2015,555,4255,119.3333333,4523.333333
11/1/2015,555,4255,119.3333333,4523.333333
11/2/2015,804,4175,1675,4150
11/3/2015,760,4275,603.3333333,4456.666667
11/4/2015,706,4280,9,4181
11/5/2015,720,4225,713,5209
11/6/2015,740,4225,799,4513.333333
11/7/2015,645,4200,799,4513.333333
11/8/2015,729.1666667,4230,799,4513.333333
11/9/2015,365,4200,1997,4180
11/10/2015,635.2,4226,906.3333333,4523.333333
11/11/2015,617.5,4212.5,1355,4694.5
11/12/2015,583.3333333,4208.333333,306,4689
11/13/2015,505,4200,1151.5,4434.5
11/14/2015,365,4200,1151.5,4434.5
11/15/2015,365,4200,1151.5,4434.5
11/16/2015,305,4175,702,4150
11/17/2015,302,4275,504,4419.5
11/18/2015,342,4250,11,4209
11/19/2015,335,4300,811,4190
11/20/2015,362.5,4350,18,4300
11/21/2015,424,4250,385.5,4212.25
11/22/2015,345.0833333,4266.666667,385.5,4212.25
11/23/2015,527.5,4225,850,4835
11/24/2015,204,4225,422.5,4383.5
11/25/2015,507.5,4200,559.6666667,4441.666667
11/26/2015,408,4250,901,4350
11/27/2015,482.5,4200,58,4000
11/28/2015,436,4375,603,4395
11/29/2015,427.5833333,4245.833333,603,4395
11/30/2015,360,4375,479.5,4175
12/1/2015,400,4300,1171,4420
12/2/2015,395,4300,22,4439
12/3/2015,360,4375,630,4489
12/4/2015,480,4375,1017,4120
12/5/2015,540,4450,710,4367
12/6/2015,422.5,4362.5,710,4367
12/7/2015,610,4450,990,4460
12/8/2015,560,4400,664.75,4377
12/9/2015,600,4450,4,4400
12/10/2015,500,4500,754,4480
12/11/2015,480,4500,253,4381
12/12/2015,440,4500,500.25,4430.25
12/13/2015,531.6666667,4466.666667,500.25,4430.25
12/14/2015,450,4550,664,5146
12/15/2015,400,4500,418.75,4601.75
12/16/2015,445,4550,557,4669
12/17/2015,443,4520,563,4560
12/18/2015,370,4675,26,4620
12/19/2015,390,4675,417.6666667,4775.333333
12/20/2015,411,4590,417.6666667,4775.333333
12/21/2015,415,4875,651,4872
12/22/2015,560,4650,413.3333333,4684
12/23/2015,750,4550,27,4850
12/24/2015,720,4650,234.6666667,4780.666667
12/25/2015,400,4800,339,4861
12/26/2015,380,4600,339,4861
12/27/2015,537.5,4687.5,339,4861
12/28/2015,600,4750,778,4980
12/29/2015,570,4670,402.5,4915
12/30/2015,500,4700,4,4791
12/31/2015,470,4712.5,438,5090
1/1/2016,460,4625,406.6666667,4953.666667
1/2/2016,510,4750,406.6666667,4953.666667
1/3/2016,517.5,4706.25,406.6666667,4953.666667
1/4/2016,280,4500,540,4890
1/5/2016,540,4500,327.3333333,4923.666667
1/6/2016,530,4550,3,4780
1/7/2016,464,4585,271.5,4835
1/8/2016,465,4575,271.5,4835
1/9/2016,450,4516.666667,271.5,4835
1/10/2016,450,4516.666667,271.5,4835
1/11/2016,540,4725,858,5860
1/12/2016,535,4637.5,430.5,5320
1/13/2016,560,4650,858,5860
1/14/2016,550,4687.5,280,4869
1/15/2016,204,4700,569,5364.5
1/16/2016,360,4650,569,5364.5
1/17/2016,416,4681.25,569,5364.5
1/18/2016,520,4500,626,6080
1/19/2016,480,4600,453,5474.5
1/20/2016,391,4612.5,453,5474.5
1/21/2016,480,4525,348,4930
1/22/2016,460,4568.75,487,5505
1/23/2016,410,4600,487,5505
1/24/2016,472.5,4556.25,487,5505
1/25/2016,440,4550,513,5250
1/26/2016,443.3333333,4558.333333,430.5,5090
1/27/2016,443.3333333,4558.333333,430.5,5090
1/28/2016,480,4550,513,5250
1/29/2016,400,4550,513,5250
1/30/2016,440,4550,513,5250
1/31/2016,440,4550,513,5250
2/1/2016,300,4550,485.5,5196.666667
2/2/2016,360,4525,496.5,5218
2/3/2016,480,4225,513,5250
2/4/2016,360,4560,513,5250
2/5/2016,320,4250,513,5250
2/6/2016,364,4422,513,5250
2/7/2016,364,4422,505.6666667,5235.777778
2/8/2016,380,4390,439,4749
2/9/2016,386.6666667,4345,439,4749
2/10/2016,460,4500,439,4749
2/11/2016,300,4050,439,4749
2/12/2016,280,4225,439,4749
2/13/2016,320,3890,439,4749
2/14/2016,340,4166.25,439,4749
2/15/2016,270,4180,421,5780
2/16/2016,200,4210,421,5780
2/17/2016,260,4250,421,5780
2/18/2016,300,4375,212,4430
2/19/2016,260,4250,316.5,5105
2/20/2016,270,4500,316.5,5105
2/21/2016,260,4294.166667,316.5,5105
2/22/2016,220,4025,292,5760
2/23/2016,245,4350,252,5095
2/24/2016,270,4250,252,5095
2/25/2016,253,4275,167,4450
2/26/2016,220,4050,3,4209
2/27/2016,250,4250,154,4806.333333
2/28/2016,241,4185,154,4806.333333
2/29/2016,200,4075,85,4329.5
3/1/2016,200,4250,85,4329.5
3/2/2016,217.5,4156.25,80,4560
3/3/2016,200,4375,460,4419
3/4/2016,200,4250,7,4650
3/5/2016,200,4250,182.3333333,4543
3/6/2016,200,4240,182.3333333,4543
3/7/2016,200,4281.25,182.3333333,4543
3/8/2016,225,4000,1,4069
3/9/2016,230,4500,1,3609
3/10/2016,200,4200,505,4489
3/11/2016,190,4250,169,4055.666667
3/12/2016,211.25,4237.5,169,4055.666667
3/13/2016,211.25,4237.5,169,4055.666667
3/14/2016,211.25,4237.5,419,4419
3/15/2016,206.6666667,4316.666667,308.3333333,4172.333333
3/16/2016,300,4375,462,4454
3/17/2016,220,4000,297,4460
3/18/2016,260,4187.5,109,3469
3/19/2016,200,4200,275,4116
3/20/2016,240,4191.666667,275,4116
3/21/2016,220,4375,360,4860
3/22/2016,100,4200,255.3333333,4263
3/23/2016,185,4193.75,255.3333333,4263
3/24/2016,173.3333333,4258.333333,255,4360
3/25/2016,173.3333333,4258.333333,307.5,4610
3/26/2016,160,4287.5,307.5,4610
3/27/2016,160,4287.5,307.5,4610
3/28/2016,100,4200,322,4869
3/29/2016,158.6111111,4247.569444,288.5,4614.5
3/30/2016,153.3333333,4258.333333,288.5,4614.5
3/31/2016,148.3333333,4258.333333,204,3926
4/1/2016,140,4258.333333,3,3943
4/2/2016,132.1,4575,176.3333333,4246
4/3/2016,132.1,4575,176.3333333,4246
4/4/2016,242.5,4775,339,4219
4/5/2016,302.5,4900,182,4029.333333
4/6/2016,370,4850,182,4029.333333
4/7/2016,362.5,4950,40,4100
4/8/2016,384,4960,189.5,4159.5
4/9/2016,400,4975,189.5,4159.5
4/10/2016,343.5833333,4901.666667,189.5,4159.5
4/11/2016,440,4875,181,4539
4/12/2016,391.3,4922,110.5,4319.5
4/13/2016,396.625,4940,16,5054
4/14/2016,420,4875,98.5,4796.5
4/15/2016,420,4908.333333,15,4354
4/16/2016,430,4875,70.66666667,4649
4/17/2016,430,4875,70.66666667,4649
4/18/2016,420,4875,327,4150
4/19/2016,420,4875,119.3333333,4519.333333
4/20/2016,440,4950,171,4252
4/21/2016,320,4925,133,4735
4/22/2016,380,4937.5,230,4442.5
4/23/2016,270,4925,230,4442.5
4/24/2016,343.3333333,4933.333333,230,4442.5
4/25/2016,320,4925,195,4450
4/26/2016,240,4925,164,4592.5
4/27/2016,287.5,4925,164,4592.5
4/28/2016,170,4625,143,4739
4/29/2016,130,4950,169,4594.5
4/30/2016,125,4750,169,4594.5
5/1/2016,197,4835,169,4594.5
5/2/2016,102.5,4600,139,4850
5/3/2016,141.5,4675,229,5000
5/4/2016,138,4625,170.3333333,4863
5/5/2016,182,4550,131,4760
5/6/2016,133,4700,166.3333333,4870
5/7/2016,116,4590,166.3333333,4870
5/8/2016,135.5,4623.333333,166.3333333,4870
5/9/2016,124.5,4700,180,4880
5/10/2016,131.5,4875,131,4760
5/11/2016,147,4875,131,4760
5/12/2016,145,4875,129,4669
5/13/2016,112.5,4750,58,4800
5/14/2016,96,4750,93.5,4734.5
5/15/2016,126.0833333,4804.166667,93.5,4734.5
5/16/2016,108,4775,135,4632
5/17/2016,101,4725,107.3333333,4700.333333
5/18/2016,123,4725,107.3333333,4700.333333
5/19/2016,88,4800,61,4669
5/20/2016,86,4875,98,4650.5
5/21/2016,57,4750,98,4650.5
5/22/2016,93.83333333,4775,98,4650.5
5/23/2016,100,4875,78,4959
5/24/2016,110,4750,69.5,4814
5/25/2016,141,4875,69.5,4814
5/26/2016,181,4855,86,4650
5/27/2016,65.5,5050,82,4804.5
5/28/2016,62.5,5075,82,4804.5
5/29/2016,110,4913.333333,82,4804.5
5/30/2016,91,5200,66,5116
5/31/2016,70.1,5005,76,4883
6/1/2016,105,5200,76,4883
6/2/2016,107,5000,54,4889
6/3/2016,106,5125,16,4880
6/4/2016,104,5400,45.33333333,4961.666667
6/5/2016,97.18333333,5155,45.33333333,4961.666667
6/6/2016,94,5250,44,4759
6/7/2016,91.5,5250,38,4842.666667
6/8/2016,111,5250,38,4842.666667
6/9/2016,102.5,5250,5,4990
6/10/2016,101.2,5250,53,4800
6/11/2016,112,5250,34,4849.666667
6/12/2016,102.0333333,5250,34,4849.666667
6/13/2016,97.5,5500,30,5200
6/14/2016,97.5,5250,29.33333333,4996.666667
6/15/2016,94,5250,29.33333333,4996.666667
6/16/2016,100.44,5300,11,5161
6/17/2016,87.5,5650,189,4500
6/18/2016,94.125,5412.5,76.66666667,4953.666667
6/19/2016,94.125,5412.5,76.66666667,4953.666667
6/20/2016,96,5250,10,4980
6/21/2016,91.5,5350,70,4880.333333
6/22/2016,83,5250,70,4880.333333
6/23/2016,91,5600,13,5394
6/24/2016,90.375,5362.5,131,5000
6/25/2016,59,5400,51.33333333,5124.666667
6/26/2016,84.1,5370,51.33333333,5124.666667
6/27/2016,77.5,5400,19,4850
6/28/2016,65,5400,54.33333333,5081.333333
6/29/2016,45,5500,54.33333333,5081.333333
6/30/2016,19,5400,6,5719
7/1/2016,20,5875,79,4500
7/2/2016,18,5875,34.66666667,5023
7/3/2016,40.75,5575,34.66666667,5023
7/4/2016,27,5900,9,5517
7/5/2016,25.8,5710,31.33333333,5245.333333
7/6/2016,21,5762.5,31.33333333,5245.333333
7/7/2016,10.5,6000,44,5008.5
7/8/2016,18.5,5925,4,4525
7/9/2016,14,6000,6.5,5021
7/10/2016,17.16666667,5966.666667,6.5,5021
7/11/2016,19,6300,281,5860
7/12/2016,20,6250,142.5,5192.5
7/13/2016,16,6400,142.5,5192.5
7/14/2016,22.5,6590,36,5680
7/15/2016,18.3,6308,158.5,5770
7/16/2016,17.5,6825,158.5,5770
7/17/2016,19,6473,158.5,5770
7/18/2016,22,7000,111,6789
7/19/2016,20,6925,73.5,6234.5
7/20/2016,12.5,6600,73.5,6234.5
7/21/2016,42.5,6325,22,6280
7/22/2016,10,6500,66.5,6534.5
7/23/2016,8,6500,66.5,6534.5
7/24/2016,19.16666667,6641.666667,66.5,6534.5
7/25/2016,12,6600,93,6521
7/26/2016,15,6575,57.5,6400.5
7/27/2016,8,6500,57.5,6400.5
7/28/2016,25,6500,69,5009
7/29/2016,13.6,6535,81,5765
7/30/2016,12,6500,81,5765
7/31/2016,14.4,6535,81,5765
8/1/2016,10,5500,143,6889
8/2/2016,7.5,6250,106,5949
8/3/2016,25,6000,106,5949
8/4/2016,13.625,6062.5,33,5069
8/5/2016,6,6200,95,6700
8/6/2016,1,6150,90.33333333,6219.333333
8/7/2016,9.9,6020,90.33333333,6219.333333
8/8/2016,8,6625,92,6240
8/9/2016,7,6675,73.33333333,6003
8/10/2016,6,6600,73.33333333,6003
8/11/2016,17.5,6500,109,5616
8/12/2016,25,6625,16,4750
8/13/2016,22.5,6625,72.33333333,5535.333333
8/14/2016,14.33333333,6608.333333,72.33333333,5535.333333
8/15/2016,15.6,6605,62.5,5183
8/16/2016,16,6500,62.5,5183
8/17/2016,18,6575,62.5,5183
8/18/2016,20.375,6581.25,414,5669
8/19/2016,18.83333333,6566.666667,52,6700
8/20/2016,16,6500,233,6184.5
8/21/2016,16.66666667,6525,233,6184.5
8/22/2016,16.66666667,6525,356,6098
8/23/2016,17,6537.5,1,5030
8/24/2016,16,6500,205.75,5874.25
8/25/2016,16,6500,280,5869
8/26/2016,16,6500,212.3333333,5665.666667
8/27/2016,16.38888889,6514.583333,212.3333333,5665.666667
8/28/2016,16.33333333,6512.5,212.3333333,5665.666667
8/29/2016,3.5,6000,250,5250
8/30/2016,11,6100,265,5559.5
8/31/2016,12,5750,265,5559.5
9/1/2016,15,5750,141,6160
9/2/2016,10.375,5900,195.5,5705
9/3/2016,19,5750,195.5,5705
9/4/2016,12.1,5870,195.5,5705
9/5/2016,5,5750,141,6160
9/6/2016,2,5500,141,6160
9/7/2016,10.25,5687.5,141,6160
9/8/2016,15,5725,367,5250
9/9/2016,25,5500,367,5250
9/10/2016,15,5500,367,5250
9/11/2016,12.4,5595,367,5250
9/12/2016,35,5500,198,6540
9/13/2016,25,5500,282.5,5895
9/14/2016,15,5500,282.5,5895
9/15/2016,25,5750,39,5280
9/16/2016,60,6000,78,6400
9/17/2016,50,5750,105,6073.333333
9/18/2016,35,5666.666667,105,6073.333333
9/19/2016,80,6000,284,5580
9/20/2016,200,6000,133.6666667,5753.333333
9/21/2016,220,6000,133.6666667,5753.333333
9/22/2016,120,6000,96,5889
9/23/2016,90,5900,20,6109
9/24/2016,62,5250,133.3333333,5859.333333
9/25/2016,128.6666667,5858.333333,133.3333333,5859.333333
9/26/2016,70,5750,249,4550
9/27/2016,66,5750,121.6666667,5516
9/28/2016,61,5750,121.6666667,5516
9/29/2016,66,5800,182,5549
9/30/2016,89,5800,215.5,5049.5
10/1/2016,70.4,5770,215.5,5049.5
10/2/2016,70.4,5770,215.5,5049.5
10/3/2016,70.5,5775,303,5671
10/4/2016,72,5783.333333,242.5,5610
10/5/2016,120,5550,1,5769
10/6/2016,130,5750,389,4940
10/7/2016,200,5500,2,5540
10/8/2016,160,5400,173.75,5480
10/9/2016,152.5,5550,173.75,5480
10/10/2016,160,5400,621,5689
10/11/2016,154,5520,253.25,5484.5
10/12/2016,220,4875,337.3333333,5389.666667
10/13/2016,210,4875,657,5386
10/14/2016,240,4900,10,5060
10/15/2016,235,5250,429.3333333,5378.333333
10/16/2016,213,5060,429.3333333,5378.333333
10/17/2016,340,5250,1278,5269
10/18/2016,300,5250,1,5409
10/19/2016,295,5250,2,5423
10/20/2016,320,4750,863,5180
10/21/2016,340,4750,46,4850
10/22/2016,380,4875,438,5226.2
10/23/2016,329.1666667,5020.833333,438,5226.2
10/24/2016,580,4500,1354,5289
10/25/2016,510,4750,566.25,5185.5
10/26/2016,580,4750,15,5214
10/27/2016,480,4750,471.6666667,5117.666667
10/28/2016,300,4875,97,5250
10/29/2016,490,4725,488.6666667,5251
10/30/2016,490,4725,488.6666667,5251
10/31/2016,467.5,4781.25,384,5050
11/1/2016,453.3333333,4791.666667,165.3333333,5171.333333
11/2/2016,390,4812.5,1,4569
11/3/2016,300,4875,370,5169
11/4/2016,431.8055556,4785.069444,1,5237
11/5/2016,640,4950,189,5006.25
11/6/2016,640,4950,189,5006.25
11/7/2016,540,5000,1112,5280
11/8/2016,590,4975,1,5211
11/9/2016,590,4975,371,5224.25
11/10/2016,590,4975,532,5540
11/11/2016,590,4975,548.3333333,5343.666667
11/12/2016,540,5000,548.3333333,5343.666667
11/13/2016,540,5000,548.3333333,5343.666667
11/14/2016,350,5250,627,5239
11/15/2016,122.5,5250,579.5,5389.5
11/16/2016,220,5000,579.5,5389.5
11/17/2016,300,5250,627,5239
11/18/2016,248.125,5187.5,46,5483
11/19/2016,248.125,5187.5,336.5,5361
11/20/2016,248.125,5187.5,336.5,5361
11/21/2016,214.1666667,5166.666667,1103,5529
11/22/2016,260,5125,574.5,5506
11/23/2016,300,5250,10,5341
11/24/2016,300,5250,782,5349
11/25/2016,300,5250,83,5200
11/26/2016,300,5250,494.5,5354.75
11/27/2016,300,5250,494.5,5354.75
11/28/2016,440,5100,322,5560
11/29/2016,560,5050,299.25,5362.5
11/30/2016,540,5100,395.6666667,5369.666667
12/1/2016,500,5100,911,5389
12/2/2016,495,5100,6,5285
12/3/2016,505,5100,413,5411.333333
12/4/2016,506.6666667,5091.666667,413,5411.333333
12/5/2016,578,5100,840,5459
12/6/2016,537.5,5100,585.6666667,5377.666667
12/7/2016,525,5050,3,5174
12/8/2016,455,5100,977,5150
12/9/2016,510,5100,3,5193
12/10/2016,400,5050,455.75,5244
12/11/2016,500.9166667,5083.333333,455.75,5244
12/12/2016,420,5000,806,6149
12/13/2016,480,5050,447.25,5416.5
12/14/2016,495,5000,595.3333333,5497.333333
12/15/2016,440,5000,32,5369
12/16/2016,480,5100,5,5139
12/17/2016,460,5000,281,5552.333333
12/18/2016,462.5,5025,281,5552.333333
12/19/2016,500,5100,1212,5080
12/20/2016,445,5050,416.3333333,5196
12/21/2016,465,5050,3,5309
12/22/2016,440,5100,854,5389
12/23/2016,410,5000,48,5389
12/24/2016,390,5000,529.25,5291.75
12/25/2016,437,5050,529.25,5291.75
12/26/2016,445,5250,573,5309
12/27/2016,421.25,5087.5,9,6430
12/28/2016,421.25,5087.5,371,5629.25
12/29/2016,325,5100,332,5309
12/30/2016,245,5100,137,4839
12/31/2016,255,5000,262.75,5471.75
1/1/2017,317.5,5112.5,262.75,5471.75
1/2/2017,460,5250,490,5390
1/3/2017,420,5250,319.6666667,5179.333333
1/4/2017,520,5500,171,6250
1/5/2017,532.5,5500,481,5441
1/6/2017,480,5500,380.6666667,5693.666667
1/7/2017,450,5500,380.6666667,5693.666667
1/8/2017,477.0833333,5416.666667,380.6666667,5693.666667
1/9/2017,540,5500,693,5789
1/10/2017,485,5500,448.3333333,5826.666667
1/11/2017,497.5,5500,587,5615
1/12/2017,480,5600,693,5789
1/13/2017,460,5875,693,5789
1/14/2017,491.25,5618.75,693,5789
1/15/2017,491.25,5618.75,693,5789
1/16/2017,525,5500,513,5489
1/17/2017,488.3333333,5658.333333,513,5489
1/18/2017,488.3333333,5658.333333,513,5489
1/19/2017,492.5,5687.5,513,5489
1/20/2017,525,5500,513,5489
1/21/2017,525,5500,513,5489
1/22/2017,525,5500,513,5489
1/23/2017,580,5750,513,5489
1/24/2017,560,5900,513,5489
1/25/2017,570,5825,7,5655
1/26/2017,570,5825,7,5655
1/27/2017,570,5825,207,1500
1/28/2017,490,5500,107,3577.5
1/29/2017,543.3333333,5716.666667,107,3577.5
1/30/2017,620,5750,801,5640
1/31/2017,610,5600,338.3333333,4265
2/1/2017,520,5400,26,7179
2/2/2017,440,5250,531,5669
2/3/2017,465,5400,132,5400
2/4/2017,505,5500,372.5,5972
2/5/2017,526.6666667,5483.333333,372.5,5972
2/6/2017,445,5750,683,6450
2/7/2017,535,5400,343,6174.5
2/8/2017,510,5500,448.6666667,5839.666667
2/9/2017,517.5,5400,464,5655
2/10/2017,525,5250,101,6000
2/11/2017,505,5250,416,6035
2/12/2017,506.25,5425,416,6035
2/13/2017,462.5,5600,359,5939
2/14/2017,230,5600,308,5864.666667
2/15/2017,555,5350,308,5864.666667
2/16/2017,455.5,5410,390,6249
2/17/2017,610,5400,3,5551
2/18/2017,540,5500,250.6666667,5913
2/19/2017,479.5,5490,250.6666667,5913
2/20/2017,505,5500,196.5,5900
2/21/2017,510,5400,196.5,5900
2/22/2017,495,5500,15,5850
2/23/2017,497.5,5500,374,5539
2/24/2017,509.5,5480,194.5,5694.5
2/25/2017,540,5400,194.5,5694.5
2/26/2017,509.5,5460,194.5,5694.5
2/27/2017,540,5250,19,6149
2/28/2017,460,5500,136,5846
3/1/2017,460,5250,196.5,5844
3/2/2017,460,5250,373,5560
3/3/2017,480,5400,64,6056
3/4/2017,480,5500,152,5921.666667
3/5/2017,480,5358.333333,152,5921.666667
3/6/2017,540,5500,367,5589
3/7/2017,545,5750,268,5735
3/8/2017,500,5500,268,5735
3/9/2017,540,5400,272,5568
3/10/2017,340,5500,319.5,5578.5
3/11/2017,340,5500,319.5,5578.5
3/12/2017,467.5,5525,319.5,5578.5
3/13/2017,453,5530,272,5568
3/14/2017,320,5500,5,5159
3/15/2017,220,5250,138.5,5363.5
3/16/2017,260,5500,474,5590
3/17/2017,380,5500,239.5,5374.5
3/18/2017,400,5500,239.5,5374.5
3/19/2017,316,5450,239.5,5374.5
3/20/2017,400,5500,397,6055
3/21/2017,460,5250,435.5,5822.5
3/22/2017,440,5400,435.5,5822.5
3/23/2017,380,5400,276,5890
3/24/2017,200,5100,102,5600
3/25/2017,376,5330,258.3333333,5848.333333
3/26/2017,376,5330,258.3333333,5848.333333
3/27/2017,370,5287.5,221,5650
3/28/2017,340,5300,199.6666667,5713.333333
3/29/2017,290,5250,192,5589
3/30/2017,200,5100,171.6666667,5613
3/31/2017,325.3333333,5266.25,206.5,5619.5
4/1/2017,315.2,5253.5,206.5,5619.5
4/2/2017,300,5234.375,206.5,5619.5
4/3/2017,240,5500,170,5760
4/4/2017,280,5500,181,5674.5
4/5/2017,260,5500,170,5760
4/6/2017,460,5250,144,5649
4/7/2017,360,5600,157,5704.5
4/8/2017,350,5500,157,5704.5
4/9/2017,338,5470,157,5704.5
4/10/2017,410,5500,149,6051
4/11/2017,395,5462.5,146.5,5850
4/12/2017,555,5500,146.5,5850
4/13/2017,375,5250,123,6032
4/14/2017,345.1,5400,136,6041.5
4/15/2017,325,5500,136,6041.5
4/16/2017,402.02,5430,136,6041.5
4/17/2017,410,5500,137,5916
4/18/2017,260,5400,9,6429
4/19/2017,305,5500,89.66666667,6125.666667
4/20/2017,295,5500,120,5917
4/21/2017,260,5500,88.66666667,6087.333333
4/22/2017,255,5500,88.66666667,6087.333333
4/23/2017,297.5,5483.333333,88.66666667,6087.333333
4/24/2017,285,5500,139,5676
4/25/2017,295,5550,129.5,5796.5
4/26/2017,220,5500,129.5,5796.5
4/27/2017,280,5500,75,5580
4/28/2017,190,5550,107,5628
4/29/2017,175,5500,107,5628
4/30/2017,240.8333333,5516.666667,107,5628
5/1/2017,200,5400,75,5580
5/2/2017,200,5450,75,5580
5/3/2017,205,5400,75,5580
5/4/2017,180,5250,84,5299
5/5/2017,160,5250,84,5299
5/6/2017,160,5300,84,5299
5/7/2017,184.1666667,5341.666667,84,5299
5/8/2017,400,5250,40,5229
5/9/2017,221,5290,62,5264
5/10/2017,275,5400,62,5264
5/11/2017,120,5250,25,5346
5/12/2017,238.75,5300,32.5,5287.5
5/13/2017,170,5250,32.5,5287.5
5/14/2017,241.25,5287.5,32.5,5287.5
5/15/2017,172,5250,12,4825
5/16/2017,120,5500,18.5,5085.5
5/17/2017,140,5250,18.5,5085.5
5/18/2017,120,5250,15,4898
5/19/2017,140,5400,13.5,4861.5
5/20/2017,120,5000,13.5,4861.5
5/21/2017,135.3333333,5275,13.5,4861.5
5/22/2017,122.5,4700,24,5070
5/23/2017,160,5100,19.5,4984
5/24/2017,160,5250,19.5,4984
5/25/2017,220,5250,6,4883
5/26/2017,200,5250,15,4976.5
5/27/2017,190,5250,15,4976.5
5/28/2017,175.4166667,5133.333333,15,4976.5
5/29/2017,200,5100,20,4574
5/30/2017,220,5250,13,4728.5
5/31/2017,210,5100,13,4728.5
6/1/2017,180,5400,12,5182
6/2/2017,120,5000,16,4878
6/3/2017,20,5000,16,4878
6/4/2017,158.3333333,5141.666667,16,4878
6/5/2017,150,5150,10,5127
6/6/2017,40,4900,11,5154.5
6/7/2017,31.5,5000,11,5154.5
6/8/2017,170,5250,10,4796
6/9/2017,120,5200,414,6500
6/10/2017,100,5100,144.6666667,5474.333333
6/11/2017,92.3,5090,144.6666667,5474.333333
6/12/2017,120,5250,1,5611
6/13/2017,150,5250,141.6666667,5635.666667
6/14/2017,160,5250,141.6666667,5635.666667
6/15/2017,130,5210,2,4929
6/16/2017,240,5400,1.5,5270
6/17/2017,55,5250,1.5,5270
6/18/2017,145,5280,1.5,5270
6/19/2017,150,5250,3,4998
6/20/2017,190,5250,2.5,4963.5
6/21/2017,185,5400,2.5,4963.5
6/22/2017,215,5200,7,5096
6/23/2017,260,4875,19,6000
6/24/2017,110,5100,9.666666667,5364.666667
6/25/2017,185,5179.166667,9.666666667,5364.666667
6/26/2017,20,5200,13,5548
6/27/2017,30,5050,13,5548
6/28/2017,50,5000,13,5548
6/29/2017,34,5100,19,6000
6/30/2017,48.8,5090,3,5500
7/1/2017,33.5,5087.5,3,5500
7/2/2017,33.5,5087.5,3,5500
7/3/2017,38,5050,12,4855
7/4/2017,42,5050,7.5,5177.5
7/5/2017,34,5100,7.5,5177.5
7/6/2017,38.3,5077.5,7,4914
7/7/2017,36.2,5075,9.5,4884.5
7/8/2017,36.875,5071.875,9.5,4884.5
7/9/2017,38,5066.666667,9.5,4884.5
7/10/2017,38,5075,18,5050
7/11/2017,34,5100,12.5,4982
7/12/2017,36.89583333,5077.673611,12.5,4982
7/13/2017,36.615,5077.708333,14,5368
7/14/2017,36.71875,5078.385417,16,5209
7/15/2017,36.66666667,5080.555556,16,5209
7/16/2017,36,5087.5,16,5209
7/17/2017,150,5100,43,5318
7/18/2017,15,5000,28.5,5343
7/19/2017,75,5100,28.5,5343
7/20/2017,100,5100,43,5318
7/21/2017,85,5075,43,5318
7/22/2017,145,5100,43,5318
7/23/2017,97,5080,43,5318
7/24/2017,95,5200,58,5302
7/25/2017,75,5050,58,5302
7/26/2017,145,5100,58,5302
7/27/2017,115,5112.5,58,5302
7/28/2017,95,5100,58,5302
7/29/2017,115,5050,58,5302
7/30/2017,105,5100,58,5302
7/31/2017,107.5,5075,144,4858
8/1/2017,80,5100,144,4858
8/2/2017,90,5100,144,4858
8/3/2017,70,5100,152,5254
8/4/2017,85,5100,148,5056
8/5/2017,77.5,5100,148,5056
8/6/2017,80.5,5100,148,5056
8/7/2017,80.5,5100,152,5254
8/8/2017,40,5100,152,5254
8/9/2017,160,5050,152,5254
8/10/2017,78,5050,150,5155
8/11/2017,62,5000,150.4,5174.8
8/12/2017,60,5050,151,5204.5
8/13/2017,80,5050,152,5254
8/14/2017,80,5050,152,5254
8/15/2017,90,5037.5,152,5254
8/16/2017,66.66666667,5033.333333,151.2333333,5216.05
8/17/2017,61,5025,151.48,5228.26
8/18/2017,30,5100,151.75,5241.625
8/19/2017,40,5050,152,5254
8/20/2017,35,5075,152,5254
8/21/2017,35,5075,152,5254
8/22/2017,35,5075,151.7438889,5241.3225
8/23/2017,35,5075,151.846,5246.377
8/24/2017,35,5075,151.9375,5250.90625
8/25/2017,40,5050,152,5254
8/26/2017,35.83333333,5070.833333,152,5254
8/27/2017,36,5070,152,5254
8/28/2017,36.25,5068.75,73,5800
8/29/2017,36.66666667,5066.666667,1,5500
8/30/2017,37.5,5062.5,37,5650
8/31/2017,19,5100,156,5252
9/1/2017,29,5100,76.66666667,5517.333333
9/2/2017,60.5,5000,76.66666667,5517.333333
